"market_price_1","market_price_2","market_price_3","market_price_4","market_price_5","market_price_6","market_price_7","market_price_8","market_price_9","market_price_10","market_price_11","market_price_12","market_price_13","market_price_14","total_bitcoins_1","total_bitcoins_2","total_bitcoins_3","total_bitcoins_4","total_bitcoins_5","total_bitcoins_6","total_bitcoins_7","total_bitcoins_8","total_bitcoins_9","total_bitcoins_10","total_bitcoins_11","total_bitcoins_12","total_bitcoins_13","total_bitcoins_14","trade_volume_1","trade_volume_2","trade_volume_3","trade_volume_4","trade_volume_5","trade_volume_6","trade_volume_7","trade_volume_8","trade_volume_9","trade_volume_10","trade_volume_11","trade_volume_12","trade_volume_13","trade_volume_14","hash_rate_1","hash_rate_2","hash_rate_3","hash_rate_4","hash_rate_5","hash_rate_6","hash_rate_7","hash_rate_8","hash_rate_9","hash_rate_10","hash_rate_11","hash_rate_12","hash_rate_13","hash_rate_14","n_unique_addresses_1","n_unique_addresses_2","n_unique_addresses_3","n_unique_addresses_4","n_unique_addresses_5","n_unique_addresses_6","n_unique_addresses_7","n_unique_addresses_8","n_unique_addresses_9","n_unique_addresses_10","n_unique_addresses_11","n_unique_addresses_12","n_unique_addresses_13","n_unique_addresses_14","output_price"
1.0,1.08999,1.085,1.19,1.1979,1.549,1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,5.9107e6,5.9256e6,5.94285e6,5.9577e6,5.97315e6,5.9903e6,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,40359.7308,50304.61,26163.756,14816.9414,46368.9142,103261.558,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,0.822778258508,0.552612263177,0.728629502559,0.647277934068,0.757452901569,0.780406019799,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,3759.0,3050.0,3531.0,5118.0,3310.0,3399.0,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,6.065
1.08999,1.085,1.19,1.1979,1.549,1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,5.9256e6,5.94285e6,5.9577e6,5.97315e6,5.9903e6,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,50304.61,26163.756,14816.9414,46368.9142,103261.558,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,0.552612263177,0.728629502559,0.647277934068,0.757452901569,0.780406019799,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,3050.0,3531.0,5118.0,3310.0,3399.0,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,8.45
1.085,1.19,1.1979,1.549,1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,5.94285e6,5.9577e6,5.97315e6,5.9903e6,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,26163.756,14816.9414,46368.9142,103261.558,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,0.728629502559,0.647277934068,0.757452901569,0.780406019799,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,3531.0,5118.0,3310.0,3399.0,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,8.55
1.19,1.1979,1.549,1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,5.9577e6,5.97315e6,5.9903e6,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,14816.9414,46368.9142,103261.558,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,0.647277934068,0.757452901569,0.780406019799,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,5118.0,3310.0,3399.0,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,8.38901
1.1979,1.549,1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,5.97315e6,5.9903e6,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,46368.9142,103261.558,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,0.757452901569,0.780406019799,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,3310.0,3399.0,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,7.34
1.549,1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,5.9903e6,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,103261.558,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,0.780406019799,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,3399.0,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,6.6036
1.701,1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,6.0076e6,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,21285.128,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,0.863037245425,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,4110.0,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,7.45
1.95,2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,6.02675e6,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,62474.4414,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,0.872218492716,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,6329.0,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,7.51
2.7,4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,6.0448e6,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,149125.2588,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,0.927305976467,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,5505.0,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,8.92
4.09,3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,6.06385e6,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,143724.2998,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,1.06853945167,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,7135.0,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,8.4992
3.49,3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,6.0831e6,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,56171.6776,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,1.12850850253,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,5240.0,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,9.4998
3.5,3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,6.1038e6,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,52344.6594,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,1.24299487235,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,5773.0,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,10.57
3.7,3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,6.1247e6,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,64378.1769,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,1.19392928529,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,6110.0,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,17.41
3.937,6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,6.14745e6,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,43779.534,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.35748124218,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,6323.0,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,19.23
6.065,8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,6.1668e6,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,281244.9525,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,1.46331460282,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5921.0,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,31.9099
8.45,8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,6.18505e6,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,478745.2076,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,1.57286756773,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,7624.0,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,35.0
8.55,8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,6.20885e6,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,123307.4238,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,1.78414828579,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,7124.0,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,24.99
8.38901,7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,6.23305e6,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,265797.8592,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,2.03455506274,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,9093.0,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,20.99
7.34,6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,6.25625e6,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,170077.4136,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,2.19641646329,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,11265.0,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,19.96
6.6036,7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,6.2781e6,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,185738.043,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,2.58473318608,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,9193.0,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,17.2
7.45,7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,6.30465e6,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,250487.148,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,3.36136663166,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10157.0,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,17.35
7.51,8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,6.334e6,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,511118.5212,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,3.54339009547,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,12928.0,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,15.05
8.92,8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,6.3598e6,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,125124.0528,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,4.28033532741,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,9863.0,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,16.7501
8.4992,9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,6.3762e6,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,62146.582,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,3.73988894768,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,9270.0,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,17.51001
9.4998,10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,6.39135e6,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,406654.5384,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,3.24267827834,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,12252.0,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,17.52
10.57,17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,6.40975e6,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,414987.8997,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,4.10739248589,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12768.0,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,17.5
17.41,19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,17.5,6.4307e6,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,6.7037e6,729840.3294,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,577209.2469,4.66945672081,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12.4093637139,16750.0,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,20088.0,16.49
19.23,31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,17.5,16.49,6.4536e6,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,6.7037e6,6.72145e6,1.0170069962e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,577209.2469,302108.8172,7.04978032426,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12.4093637139,11.9980035908,17688.0,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,20088.0,31999.0,15.85
31.9099,35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,17.5,16.49,15.85,6.4712e6,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,6.7037e6,6.72145e6,6.73765e6,2.85921061e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,577209.2469,302108.8172,756970.8152,5.16043919736,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12.4093637139,11.9980035908,11.2438433651,20730.0,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,20088.0,31999.0,20364.0,16.5
35.0,24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,17.5,16.49,15.85,16.5,6.4931e6,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,6.7037e6,6.72145e6,6.73765e6,6.753e6,2.274776294e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,577209.2469,302108.8172,756970.8152,1.654911136e6,6.37300141313,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12.4093637139,11.9980035908,11.2438433651,10.695363201,21061.0,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,20088.0,31999.0,20364.0,23786.0,15.64276
24.99,20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,17.5,16.49,15.85,16.5,15.64276,6.5166e6,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,6.7037e6,6.72145e6,6.73765e6,6.753e6,6.76715e6,2.4508573336e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,577209.2469,302108.8172,756970.8152,1.654911136e6,500146.577,6.7113908687,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12.4093637139,11.9980035908,11.2438433651,10.695363201,11.4216858395,21909.0,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,20088.0,31999.0,20364.0,23786.0,19803.0,15.68
20.99,19.96,17.2,17.35,15.05,16.7501,17.51001,17.52,17.5,16.49,15.85,16.5,15.64276,15.68,6.5401e6,6.56425e6,6.58335e6,6.6059e6,6.63095e6,6.65485e6,6.67015e6,6.6858e6,6.7037e6,6.72145e6,6.73765e6,6.753e6,6.76715e6,6.78225e6,696002.8075,927952.3604,570006.262,0.0,0.0,0.0,234690.7687,413060.6795,577209.2469,302108.8172,756970.8152,1.654911136e6,500146.577,682889.0536,6.34480229184,8.76232250942,8.80591615375,10.1137254835,11.7702839679,16.4544049245,10.6268031804,10.4896831394,12.4093637139,11.9980035908,11.2438433651,10.695363201,11.4216858395,11.1885902101,23877.0,22537.0,23543.0,23113.0,24881.0,22763.0,20531.0,22877.0,20088.0,31999.0,20364.0,23786.0,19803.0,25941.0,14.63988
