"Date","btc_market_price","btc_total_bitcoins","btc_market_cap","btc_trade_volume","btc_blocks_size","btc_avg_block_size","btc_n_orphaned_blocks","btc_n_transactions_per_block","btc_median_confirmation_time","btc_hash_rate","btc_difficulty","btc_miners_revenue","btc_transaction_fees","btc_cost_per_transaction_percent","btc_cost_per_transaction","btc_n_unique_addresses","btc_n_transactions","btc_n_transactions_total","btc_n_transactions_excluding_popular","btc_n_transactions_excluding_chains_longer_than_100","btc_output_volume","btc_estimated_transaction_volume","btc_estimated_transaction_volume_usd","event"
"2011-10-24 00:00:00",3.2,7.52395e6,2.407664e7,260778.7904,495.0,0.0192235447154,0.0,48.0,0.0,8.9770800384,1.46819542722e6,19689.6,3.24402503,6.48818944335,3.32650785606,11390.0,5919.0,1.740735e6,5919.0,5614.0,417449.301421,94834.0,303468.0,0.0
"2011-10-26 00:00:00",2.876,7.5359e6,2.16732484e7,83398.7275,499.0,0.0202813853211,0.0,36.0,0.0,7.95529857062,1.46819542722e6,15682.828,3.39589176,4.48631426248,2.95512116073,10204.0,5307.0,1.751324e6,5307.0,5307.0,354289.43381,121547.0,349570.0,0.0
"2011-10-28 00:00:00",3.255,7.54675e6,2.456467125e7,166107.5258,502.0,0.0218745294118,0.0,38.0,0.0,7.44440783673,1.46819542722e6,16610.265,3.15074039,4.16786420775,3.24990510663,9752.0,5111.0,1.761174e6,5111.0,4919.0,464194.278272,122437.0,398532.0,0.0
"2011-10-30 00:00:00",3.65026,7.55755e6,2.7587022463e7,175154.2702,505.0,0.0203806701031,0.0,46.0,0.0,7.07948588395,1.46819542722e6,17714.71178,3.40992865,6.06841019809,3.62412270458,9259.0,4888.0,1.771888e6,4888.0,4888.0,217988.154338,79972.0,291917.0,0.0
"2011-11-01 00:00:00",3.35,7.5717e6,2.5365195e7,123346.8368,509.0,0.0158269931507,0.0,33.0,0.0,8.73436486,1.20346192638e6,24471.75,5.1065652,5.77661616221,4.15832625319,10403.0,5885.0,1.782729e6,5885.0,5747.0,671779.713637,126458.0,423635.0,0.0
"2011-11-03 00:00:00",3.299,7.5856e6,2.50248944e7,80000.1978,513.0,0.0174907952756,0.0,42.0,0.0,7.59770093987,1.20346192638e6,20955.248,2.88038385,5.54883714694,3.64692794988,10207.0,5746.0,1.794225e6,5746.0,5508.0,357650.877977,114474.0,377651.0,0.0
"2011-11-05 00:00:00",3.21,7.60025e6,2.43968025e7,161089.4509,517.0,0.0189490066667,0.0,43.0,0.0,8.9736625274,1.20346192638e6,24084.63,3.42899532,6.71578419278,3.66306159696,12548.0,6575.0,1.807462e6,6575.0,6575.0,368120.7916,111722.0,358627.0,0.0
"2011-11-07 00:00:00",3.0289,7.6142e6,2.306265038e7,73441.65,521.0,0.0173665496183,0.0,39.0,0.0,7.83699860726,1.20346192638e6,19848.3817,3.44751402,10.0485173934,3.72459780447,10269.0,5329.0,1.817812e6,5329.0,5329.0,234510.824983,65214.0,197525.0,0.0
"2011-11-09 00:00:00",3.114,7.6294e6,2.37579516e7,158552.88,525.0,0.0173091301775,0.0,41.0,0.0,10.1103264475,1.20346192638e6,26322.642,3.78935692,3.25266711532,3.97202987777,12174.0,6627.0,1.830187e6,6627.0,6222.0,1.19344033258e6,259879.0,809263.0,0.0
"2011-11-11 00:00:00",3.0,7.64275e6,2.292825e7,134519.1111,529.0,0.0190111803279,0.0,44.0,0.0,7.29857885562,1.20346192638e6,18306.0,2.04213243,4.35650568395,3.36569222284,10074.0,5439.0,1.84199e6,5439.0,5439.0,333985.952732,140066.0,420199.0,0.0
"2011-11-13 00:00:00",3.099,7.65685e6,2.372857815e7,29340.99,533.0,0.0136482585034,0.0,36.0,0.0,8.79418927685,1.20346192638e6,22783.848,2.52287731,9.35964671418,4.47795754717,9589.0,5088.0,1.852424e6,5088.0,4875.0,275344.199865,78550.0,243426.0,0.0
"2011-11-15 00:00:00",2.69,7.6723e6,2.0638487e7,178516.8,537.0,0.0168181791908,0.0,37.0,0.0,10.2553335513,1.19249775009e6,23276.57,3.20336403,5.27377104253,3.61325209562,11798.0,6442.0,1.864486e6,6442.0,6338.0,385370.903002,164076.0,441365.0,0.0
"2011-11-17 00:00:00",2.60031,7.6862e6,1.9986502722e7,268820.6128,541.0,0.0174267862069,0.0,39.0,0.0,8.59551078,1.19249775009e6,18857.44812,2.95917489,0.281331767429,3.36980845604,10600.0,5596.0,1.875937e6,5596.0,5596.0,2.85888619691e6,2.577739e6,6.702922e6,0.0
"2011-11-19 00:00:00",2.3,7.6992e6,1.770816e7,173065.963,545.0,0.0167428992248,0.0,44.0,0.0,7.64704062497,1.19249775009e6,14841.9,3.05504471,0.269184951784,3.023405989,8745.0,4909.0,1.885664e6,3927.0,4330.0,4.10528090542e6,2.397237e6,5.513644e6,0.0
"2011-11-21 00:00:00",2.29,7.71235e6,1.76612815e7,97552.6211,549.0,0.0151687333333,0.0,39.0,0.0,8.00271693311,1.19249775009e6,15462.08,2.50056261,0.580948695242,3.06544012688,8487.0,5044.0,1.895504e6,3607.0,4940.0,1.7962494371e6,1.162237e6,2.661522e6,-1.0
"2011-11-23 00:00:00",2.38,7.72565e6,1.8387047e7,95383.9464,553.0,0.0174055801527,0.0,47.0,0.0,7.76559939435,1.19249775009e6,15596.14,3.41667059,0.571379919155,2.775113879,8805.0,5620.0,1.906495e6,4161.0,5380.0,1.55625449198e6,1.146873e6,2.729557e6,0.0
"2011-11-25 00:00:00",2.56,7.73775e6,1.980864e7,112043.7942,557.0,0.0171924230769,0.0,43.0,0.0,7.70632000966,1.19249775009e6,16647.68,3.78509764,3.66268865556,3.09781912914,9336.0,5374.0,1.916889e6,3973.0,4687.0,676349.73159,177547.0,454521.0,0.0
"2011-11-27 00:00:00",2.4965,7.7498e6,1.93473757e7,56888.8284,560.0,0.0173097807018,0.0,40.0,0.0,6.75784985462,1.19249775009e6,14235.043,2.73332716,0.511353766059,2.96934564038,8141.0,4794.0,1.926687e6,3508.0,4680.0,1.79956462094e6,1.115079e6,2.783795e6,0.0
"2011-11-29 00:00:00",2.981,7.76295e6,2.314135395e7,505908.8307,565.0,0.0217432374101,0.0,38.0,0.0,8.23983447186,1.19249775009e6,20729.874,4.44141507,0.339633625478,3.17504579568,11164.0,6529.0,1.939141e6,5331.0,6183.0,3.01131672739e6,2.0475e6,6.103599e6,0.0
"2011-12-01 00:00:00",3.14,7.7795e6,2.442763e7,199785.8885,570.0,0.0186013027027,0.0,44.0,0.0,10.0306575508,1.09071568005e6,29057.56,4.31536335,0.376206403671,4.31441128434,11715.0,6735.0,1.952208e6,5198.0,6377.0,3.24718658629e6,2.45982e6,7.723835e6,0.0
"2011-12-03 00:00:00",3.12999,7.79485e6,2.43978025515e7,363125.5945,574.0,0.01690016,0.0,37.0,12.7833333333,8.13296558169,1.09071568005e6,23487.44496,4.0934545,0.203795424088,4.24497469004,9426.0,5533.0,1.964057e6,4169.0,5018.0,4.03419581939e6,3.682124e6,1.1525011e7,0.0
"2011-12-05 00:00:00",2.93,7.8097e6,2.2882421e7,90500.2266,578.0,0.0170470375,0.0,36.0,13.3666666667,8.67516328714,1.09071568005e6,23448.79,3.61583294,0.424932774177,3.69446825272,10411.0,6347.0,1.975694e6,4689.0,5866.0,2.09272378582e6,1.883357e6,5.518235e6,0.0
"2011-12-07 00:00:00",3.082,7.825e6,2.411665e7,178203.27,583.0,0.021510707483,0.0,36.0,14.0,7.97030627006,1.09071568005e6,22661.946,3.99867645,0.13839219677,3.18330467762,10988.0,7119.0,1.989834e6,5695.0,6229.0,5.59145363409e6,5.313161e6,1.6375162e7,0.0
"2011-12-09 00:00:00",3.039,7.84025e6,2.382651975e7,105684.9586,587.0,0.0161173774834,0.0,35.0,10.2666666667,8.18718535224,1.09071568005e6,22950.528,2.96146207,0.645234712643,4.03632219486,9524.0,5686.0,2.001307e6,4090.0,5585.0,2.57894579109e6,1.170427e6,3.556927e6,0.0
"2011-12-11 00:00:00",3.38,7.85535e6,2.6551083e7,351862.752,591.0,0.0169413103448,0.0,42.0,13.25,7.86186672897,1.09071568005e6,24809.2,90.99811174,2.72577695151,4.73458015267,8549.0,5240.0,2.012341e6,3694.0,5020.0,908804.148718,269281.0,910170.0,0.0
"2011-12-13 00:00:00",3.3,7.8685e6,2.596605e7,107472.9186,595.0,0.0195336821705,0.0,31.0,15.6166666667,7.40682744479,1.15503833396e6,21298.2,4.77703305,3.97301048219,3.86186763373,9008.0,5515.0,2.02278e6,3910.0,5001.0,415686.930065,162446.0,536072.0,0.0
"2011-12-15 00:00:00",3.1933,7.88185e6,2.5169111605e7,97579.1302,599.0,0.017576300813,0.0,49.0,15.9333333333,7.06232384271,1.15503833396e6,19664.3414,8.39607542,4.34230244692,3.59100463842,8700.0,5476.0,2.033381e6,3972.0,5065.0,460923.223167,141814.0,452855.0,0.0
"2011-12-17 00:00:00",3.23,7.89535e6,2.55019805e7,54092.83,603.0,0.0140854178082,0.0,42.0,13.1833333333,8.38292098403,1.15503833396e6,23585.46,2.72970204,5.49919159358,4.8942643702,7780.0,4819.0,2.043519e6,3386.0,4683.0,427685.75637,132783.0,428890.0,0.0
"2011-12-19 00:00:00",3.70036,7.91025e6,2.927077269e7,482591.6909,607.0,0.0162191854305,0.0,35.0,16.0333333333,8.6700073191,1.15503833396e6,27948.81908,3.61261747,5.69257192816,5.3747729,8828.0,5200.0,2.053334e6,3845.0,5200.0,456568.669616,132682.0,490970.0,0.0
"2011-12-21 00:00:00",4.11,7.92475e6,3.25707225e7,195054.153,612.0,0.0165731225806,0.0,31.0,12.925,8.89967638715,1.15503833396e6,31864.83,3.99252286,4.71634485826,5.62287453679,9328.0,5667.0,2.065685e6,4158.0,5147.0,608602.022159,164386.0,675626.0,0.0
"2011-12-23 00:00:00",3.95,7.93925e6,3.13600375e7,82294.056,616.0,0.0163956381579,0.0,33.0,13.2333333333,8.72742458611,1.15503833396e6,30031.85,3.10079941,7.89605361785,5.23202961672,9685.0,5740.0,2.077243e6,4255.0,5451.0,293820.117057,96289.0,380340.0,0.0
"2011-12-25 00:00:00",4.3897,7.95455e6,3.4918088135e7,335600.7372,619.0,0.0125510689655,0.0,39.0,13.0333333333,9.99060446042,1.15503833396e6,38199.1694,2.78505591,13.1723069819,7.19788381383,8775.0,5307.0,2.087226e6,3773.0,5307.0,316815.853511,66063.0,289996.0,0.0
"2011-12-27 00:00:00",4.06,7.9711e6,3.2362666e7,126336.8214,623.0,0.0151436666667,0.0,30.0,13.8333333333,9.16800488128,1.15992949722e6,32285.12,2.76747331,9.61377776591,5.79521091366,9312.0,5571.0,2.098178e6,4149.0,5571.0,982261.420923,82715.0,335821.0,0.0
"2011-12-29 00:00:00",4.33,7.9856e6,3.4577648e7,227221.891,627.0,0.0156155857143,0.0,34.0,14.9666666667,8.07245712817,1.15992949722e6,30327.32,4.0354475,6.01887415694,6.03769062313,8731.0,5023.0,2.10817e6,3703.0,4909.0,451570.140179,116367.0,503870.0,0.0
"2011-12-31 00:00:00",4.995,8.00005e6,3.996024975e7,602861.786,631.0,0.0154306024845,0.0,47.0,12.1333333333,9.2833256974,1.15992949722e6,40224.735,3.62038935,9.68135983204,7.50881743513,8668.0,5357.0,2.118551e6,3779.0,5220.0,288894.529061,83180.0,415486.0,0.0
"2012-01-02 00:00:00",5.4999,8.0151e6,4.408224849e7,362565.2546,636.0,0.0198423947368,0.0,34.0,15.5666666667,8.76438202487,1.15992949722e6,41826.7395,5.2069139,7.35953081036,7.20033387846,9669.0,5809.0,2.128883e6,4239.0,5809.0,295186.118977,103335.0,568334.0,0.0
"2012-01-04 00:00:00",5.6063,8.0309e6,4.502363467e7,694588.7025,640.0,0.0174022792208,0.0,37.0,13.6166666667,8.87970284099,1.15992949722e6,43246.9982,14.21969541,6.49553535404,7.67334957417,9255.0,5636.0,2.140063e6,4012.0,5400.0,338482.005127,118758.0,665796.0,0.0
"2012-01-06 00:00:00",7.22,8.04675e6,5.8097535e7,1.4997377192e6,646.0,0.0214177235294,0.0,47.0,10.1333333333,9.80226936993,1.15992949722e6,61413.32,6.65531797,4.89852539491,9.65466436095,11043.0,6361.0,2.153341e6,5175.0,6062.0,622080.994298,173644.0,1.25371e6,0.0
"2012-01-08 00:00:00",7.2,8.06385e6,5.805972e7,416207.7756,652.0,0.0201512919255,0.0,55.0,14.0166666667,9.2833256974,1.15992949722e6,57981.6,3.44381947,10.0050804284,9.21806041335,10516.0,6290.0,2.165842e6,4472.0,5841.0,330587.82283,80489.0,579522.0,0.0
"2012-01-10 00:00:00",6.89,8.0792e6,5.5665688e7,709106.176,658.0,0.0246097739726,0.0,45.0,13.7166666667,9.07762365126,1.25075773927e6,50324.56,4.64067614,6.78601664547,7.63766277129,11080.0,6589.0,2.17843e6,4859.0,5954.0,375302.003101,107633.0,741592.0,0.0
"2012-01-12 00:00:00",6.997,8.0951e6,5.66414147e7,951404.1786,665.0,0.022472060241,0.0,41.0,13.3333333333,10.3211337405,1.25075773927e6,58361.977,41.82887588,10.5422732348,8.40587310961,11184.0,6943.0,2.192541e6,5002.0,6369.0,311617.955507,79120.0,553600.0,0.0
"2012-01-14 00:00:00",6.75,8.1093e6,5.4737775e7,942254.4773,670.0,0.017763375,0.0,47.0,12.2333333333,9.94808071371,1.25075773927e6,54074.25,11.73821501,6.46437315232,8.03003415503,10567.0,6734.0,2.206099e6,4846.0,6556.0,368949.362806,123925.0,836496.0,0.0
"2012-01-16 00:00:00",7.18888,8.1246e6,5.8406774448e7,846028.6167,676.0,0.0212559177215,0.0,37.0,13.05,9.82372970479,1.25075773927e6,57007.8184,30.6769841,6.21155754334,8.5277215258,11207.0,6685.0,2.219459e6,4816.0,6341.0,406064.284079,127665.0,917770.0,0.0
"2012-01-18 00:00:00",6.95,8.1396e6,5.657022e7,1.3596366602e6,681.0,0.0243398873239,0.0,34.0,12.7833333333,8.82892163342,1.25075773927e6,49421.45,11.20841262,4.63502169636,6.84981981982,11962.0,7215.0,2.233219e6,5311.0,6683.0,448003.801648,153419.0,1.066261e6,0.0
"2012-01-20 00:00:00",6.58,8.1533e6,5.3648714e7,433777.2124,687.0,0.0223612971014,0.0,51.0,12.8666666667,8.58021961558,1.25075773927e6,45684.94,43.74500914,4.74253893349,6.80037808872,11045.0,6718.0,2.246401e6,4863.0,6269.0,391788.68492,146398.0,963301.0,0.0
"2012-01-22 00:00:00",6.39,8.16875e6,5.21983125e7,284825.2896,692.0,0.0180393923077,0.0,47.0,15.4,8.45097882303,1.3077283606e6,41554.17,3.21846767,10.4490189081,7.90153451226,8918.0,5259.0,2.258431e6,3496.0,4890.0,303898.406446,62236.0,397685.0,0.0
"2012-01-24 00:00:00",6.515,8.18405e6,5.331908575e7,227313.576,697.0,0.0228022444444,0.0,39.0,12.85,8.77601647007,1.3077283606e6,44028.37,8.74090361,6.97797637672,6.45861375972,11338.0,6817.0,2.271232e6,5103.0,6220.0,321695.2799,96848.0,630962.0,0.0
"2012-01-26 00:00:00",6.2,8.1983e6,5.082946e7,695863.4917,702.0,0.0228669153846,0.0,40.0,15.2333333333,8.45097882303,1.3077283606e6,40343.4,7.15324525,4.9701849027,5.98922209026,11098.0,6736.0,2.285985e6,4843.0,6431.0,443244.82851,130921.0,811708.0,0.0
"2012-01-28 00:00:00",5.74815,8.213e6,4.720955595e7,504363.8899,707.0,0.0175282387097,0.0,42.0,10.8833333333,10.0761670582,1.3077283606e6,44582.6514,6.21920755,9.21009600252,7.31462697293,10498.0,6095.0,2.298624e6,4323.0,5724.0,272882.336962,84212.0,484063.0,0.0
"2012-01-30 00:00:00",5.6,8.22945e6,4.608492e7,235596.3045,712.0,0.0161185301205,0.0,46.0,12.0,10.7912498817,1.3077283606e6,46508.0,5.00811954,10.0352748773,7.72686492773,10175.0,6019.0,2.311107e6,4139.0,5632.0,340079.480463,82758.0,463445.0,0.0
"2012-02-01 00:00:00",5.638,8.2441e6,4.64802358e7,679463.0004,717.0,0.0246948518519,0.0,43.0,17.0333333333,8.77601647007,1.3077283606e6,38095.966,7.67023534,4.82379355618,5.52115449275,11855.0,6900.0,2.324476e6,5071.0,6755.0,413291.783178,140076.0,789751.0,0.0
"2012-02-03 00:00:00",6.148,8.26025e6,5.0784017e7,357939.7168,723.0,0.0208661375,0.0,50.0,12.65,10.4012047053,1.3077283606e6,49227.036,7.14420136,6.78649337969,7.09016793893,12407.0,6943.0,2.338374e6,5156.0,6281.0,365576.374993,117984.0,725368.0,0.0
"2012-02-05 00:00:00",5.9625,8.27525e6,4.9341178125e7,689414.3168,728.0,0.0216513308824,0.0,58.0,16.4833333333,9.32723988282,1.37964743921e6,40568.85,4.45615015,6.13834487085,6.13193016929,11232.0,6616.0,2.352587e6,5084.0,5986.0,347978.207919,110844.0,660909.0,0.0
"2012-02-07 00:00:00",5.70999,8.2898e6,4.7334675102e7,414041.698,732.0,0.0199843846154,0.0,46.0,13.8666666667,9.8073184062,1.37964743921e6,40854.97845,5.50077725,6.27680431608,6.00896873805,10983.0,6799.0,2.365886e6,5090.0,6034.0,335635.540588,113991.0,650888.0,0.0
"2012-02-09 00:00:00",5.8,8.3036e6,4.816088e7,523518.0075,737.0,0.0238502361111,0.0,71.0,13.2166666667,9.87590105239,1.37964743921e6,41789.0,5.95689282,7.79618754058,5.7568535611,11806.0,7259.0,2.379764e6,5536.0,5999.0,275427.677936,92417.0,536018.0,0.0
"2012-02-11 00:00:00",6.0,8.31785e6,4.99071e7,403924.572,743.0,0.0254366521739,0.0,71.0,12.6,9.46440517521,1.37964743921e6,41424.0,4.07907004,6.6926163113,5.4333683106,12079.0,7624.0,2.39603e6,6032.0,6048.0,364050.07961,103158.0,618951.0,0.0
"2012-02-13 00:00:00",5.72,8.3332e6,4.7665904e7,913983.8802,749.0,0.0236193129252,0.0,38.0,10.8333333333,10.081648991,1.37964743921e6,42064.88,4.81346772,5.38379274848,5.59820069204,12245.0,7514.0,2.410949e6,5857.0,6460.0,336255.743845,136595.0,781324.0,0.0
"2012-02-15 00:00:00",4.88,8.3471e6,4.0733848e7,745895.365,757.0,0.028757084507,0.0,41.0,12.15,9.73873576,1.37964743921e6,34721.2,15.26703072,1.65637707147,3.65063610556,14215.0,9511.0,2.43017e6,7802.0,6887.0,1.21876158909e6,429552.0,2.096214e6,0.0
"2012-02-17 00:00:00",4.76998,8.36065e6,3.9880133287e7,611815.441,764.0,0.0221596549296,0.0,45.0,13.3166666667,9.73873576,1.37964743921e6,33881.16794,3.53606055,3.76367442942,4.75325027217,11991.0,7128.0,2.446584e6,5566.0,6058.0,1.12814913802e6,188725.0,900215.0,0.0
"2012-02-19 00:00:00",4.33333,8.37725e6,3.63013887425e7,274752.7425,768.0,0.0159931146497,0.0,49.0,12.3833333333,10.7413680221,1.37630226789e6,34025.30716,2.44848079,9.63809072354,5.73589129467,10536.0,5932.0,2.459192e6,4286.0,5273.0,471283.485902,81468.0,353030.0,0.0
"2012-02-21 00:00:00",4.4354,8.39095e6,3.721721963e7,229268.3812,772.0,0.0210746171875,0.0,38.0,16.15,8.75729367405,1.37630226789e6,28399.8662,3.68499377,6.21452330273,4.473828954,11125.0,6348.0,2.471658e6,4767.0,5751.0,361327.068711,103033.0,456992.0,0.0
"2012-02-23 00:00:00",4.92481,8.4072e6,4.1403862632e7,801887.5904,778.0,0.0212871428571,0.0,44.0,12.4,11.4939479472,1.37630226789e6,41388.10324,4.19034459,6.70532457547,5.25163091486,13080.0,7881.0,2.486663e6,6051.0,7253.0,810128.36467,125333.0,617242.0,0.0
"2012-02-25 00:00:00",5.07,8.4228e6,4.2703596e7,423491.3288,784.0,0.0189804610778,0.0,43.0,8.98333333333,11.4255315904,1.37630226789e6,42354.78,4.26574148,4.59221758785,6.42908014572,11532.0,6588.0,2.500454e6,4910.0,6199.0,523252.137539,181916.0,922316.0,0.0
"2012-02-27 00:00:00",5.1,8.4383e6,4.303533e7,153254.2758,789.0,0.0191431265823,0.0,47.0,9.26666666667,10.8097843789,1.37630226789e6,40310.4,4.78372398,8.60975829694,6.22554440154,11131.0,6475.0,2.51278e6,4684.0,6132.0,362452.758278,91803.0,468194.0,0.0
"2012-02-29 00:00:00",4.9,8.4551e6,4.142999e7,139593.1286,795.0,0.0161983978495,0.0,50.0,7.28333333333,12.7254423701,1.37630226789e6,45584.7,3.15391449,8.87563591594,6.67907692308,12087.0,6825.0,2.526232e6,5096.0,6406.0,342453.111043,104815.0,513594.0,0.0
"2012-03-02 00:00:00",4.98888,8.46955e6,4.2253568604e7,618117.2837,801.0,0.0278850601504,0.0,44.0,11.95,9.89722287527,1.49697859503e6,33196.00752,4.45115638,2.85079915648,4.31341054054,13152.0,7696.0,2.540641e6,6031.0,7114.0,731389.395867,233408.0,1.164446e6,0.0
"2012-03-04 00:00:00",4.9,8.482e6,4.15618e7,286278.72,805.0,0.0203162846154,0.0,39.0,8.18333333333,9.67397724651,1.49697859503e6,31864.7,3.95643698,6.73032471129,5.29577862722,11319.0,6017.0,2.552359e6,4531.0,5392.0,630240.967487,96622.0,473450.0,0.0
"2012-03-06 00:00:00",5.05,8.496e6,4.29048e7,230732.8961,811.0,0.0232791824324,0.0,38.0,8.9,11.0134510191,1.49697859503e6,37390.2,4.77293119,6.365731793,5.56981975272,11913.0,6713.0,2.565801e6,4916.0,6286.0,360222.310629,116310.0,587367.0,0.0
"2012-03-08 00:00:00",5.0,8.51125e6,4.255625e7,288260.657,817.0,0.0197188782051,0.0,44.0,8.96666666667,11.6087726958,1.49697859503e6,39020.0,4.28583196,8.04059783299,5.88093443858,12250.0,6635.0,2.57901e6,4983.0,5831.0,413181.355809,97057.0,485287.0,0.0
"2012-03-10 00:00:00",4.94,8.5282e6,4.2129308e7,142787.712,822.0,0.020388,0.0,50.0,10.5416666667,12.8738312588,1.49697859503e6,42755.7,5.05300613,8.45208463081,7.06238850347,10915.0,6054.0,2.591542e6,4443.0,5559.0,534069.03332,102401.0,505860.0,0.0
"2012-03-12 00:00:00",4.95915,8.5433e6,4.2367506195e7,118507.9923,826.0,0.0160776035503,0.0,43.0,7.88333333333,12.5761704205,1.49697859503e6,41919.69495,3.51928212,7.76281630496,7.31838249825,10385.0,5728.0,2.602444e6,4053.0,4735.0,523378.295222,108891.0,540006.0,0.0
"2012-03-14 00:00:00",5.4444,8.5578e6,4.659208632e7,356080.913,833.0,0.0294702971014,0.0,42.0,10.55,10.2692989232,1.49697859503e6,37593.582,5.98762025,5.81421011568,5.2978554115,12273.0,7096.0,2.616345e6,5482.0,6399.0,460298.910177,118761.0,646581.0,0.0
"2012-03-16 00:00:00",5.4,8.5714e6,4.628556e7,182711.5472,838.0,0.0204562727273,0.0,43.0,9.0,10.6507281967,1.49829436282e6,38647.8,7.96536218,5.15578485769,5.76316731285,11928.0,6706.0,2.629628e6,5036.0,5847.0,492599.653839,138815.0,749601.0,0.0
"2012-03-18 00:00:00",5.37998,8.5878e6,4.6202192244e7,136370.8818,843.0,0.0161562948718,0.0,48.0,8.38333333333,11.6189762146,1.49829436282e6,41979.98394,3.01294827,8.66353531382,7.30722087728,10606.0,5745.0,2.642846e6,4248.0,5218.0,403515.814037,90067.0,484560.0,0.0
"2012-03-20 00:00:00",4.98,8.6031e6,4.2843438e7,327707.371,848.0,0.0200339256757,0.0,37.0,9.15833333333,11.0231312805,1.49829436282e6,36871.92,4.28587033,6.03625991604,5.583270745,11698.0,6604.0,2.656129e6,4964.0,6381.0,496018.040399,122659.0,610840.0,0.0
"2012-03-22 00:00:00",4.88,8.619e6,4.206072e7,296753.9225,854.0,0.0194362884615,0.0,42.0,9.075,11.6189762146,1.49829436282e6,38078.64,3.31425094,6.18881056334,5.63626998224,12360.0,6756.0,2.669865e6,5184.0,6164.0,640130.221175,126082.0,615282.0,0.0
"2012-03-24 00:00:00",4.74896,8.6341e6,4.1002995536e7,186578.46,858.0,0.0165096395349,0.0,54.0,7.90833333333,12.8106660827,1.49829436282e6,40860.05184,4.46816675,8.28923005455,6.3241064603,11385.0,6461.0,2.682619e6,4929.0,5863.0,893589.033587,103797.0,492929.0,0.0
"2012-03-26 00:00:00",4.73793,8.65005e6,4.09833313965e7,335256.9824,863.0,0.0205342105263,0.0,38.0,8.66666666667,11.3210537475,1.49829436282e6,36041.43351,7.26561565,6.8318290853,5.57140725151,11226.0,6469.0,2.695337e6,4874.0,6126.0,423096.02412,111346.0,527552.0,0.0
"2012-03-28 00:00:00",4.84592,8.6654e6,4.1991835168e7,188224.6307,868.0,0.0212904025157,0.0,47.0,9.55,11.8424180649,1.49829436282e6,38544.44768,4.67877081,5.8998232533,5.40292229885,12371.0,7134.0,2.708817e6,5550.0,6464.0,693995.094686,134818.0,653315.0,0.0
"2012-03-30 00:00:00",4.83,8.67985e6,4.19236755e7,213051.5253,874.0,0.0216587866667,0.0,53.0,8.3,12.1284618186,1.62655348133e6,36244.32,4.04466777,5.41027682472,5.05217730694,12480.0,7174.0,2.723517e6,5688.0,6268.0,1.0930964422e6,138699.0,669916.0,-1.0
"2012-04-01 00:00:00",4.929,8.6955e6,4.28601195e7,182041.759,878.0,0.0173411666667,0.0,56.0,8.74166666667,12.1284618186,1.62655348133e6,36987.216,4.34212197,8.17634349018,6.58252642819,9586.0,5619.0,2.735422e6,4221.0,5033.0,469525.437003,91777.0,452369.0,0.0
"2012-04-03 00:00:00",5.01,8.70825e6,4.36283325e7,394194.22,883.0,0.0278548046875,0.0,41.0,10.0333333333,10.3496207519,1.62655348133e6,32084.04,4.62668219,4.17663985453,4.25574214087,13073.0,7539.0,2.749047e6,5962.0,6746.0,759655.140278,153329.0,768178.0,0.0
"2012-04-05 00:00:00",4.94486,8.72125e6,4.3125360275e7,187559.848,889.0,0.0291460840336,0.0,58.0,10.275,9.62191304274,1.62655348133e6,29451.58616,6.2116662,3.55051872435,4.22123923749,11946.0,6977.0,2.763503e6,5552.0,6115.0,1.0263008463e6,167750.0,829501.0,0.0
"2012-04-07 00:00:00",4.98,8.734e6,4.349532e7,405389.376,894.0,0.0217000909091,0.0,61.0,9.75,10.6730464004,1.62655348133e6,32882.94,3.89581731,6.05972514686,5.34508127438,11003.0,6152.0,2.776655e6,4755.0,5650.0,407210.86552,108965.0,542647.0,0.0
"2012-04-09 00:00:00",4.8,8.74885e6,4.199448e7,208459.545,898.0,0.0180346754967,0.0,59.0,8.66666666667,12.2093182307,1.62655348133e6,36254.4,3.83316764,2.91978692685,5.99741935484,10799.0,6045.0,2.788761e6,4610.0,5364.0,1.58008110346e6,258683.0,1.24168e6,0.0
"2012-04-11 00:00:00",4.8941,8.76315e6,4.2887732415e7,347943.4144,904.0,0.0236858951049,0.0,58.0,8.5,11.5624669337,1.62655348133e6,35022.1796,6.53992391,5.13515652511,4.67898191049,13265.0,7485.0,2.804681e6,6055.0,6875.0,1.11339883357e6,139353.0,682008.0,0.0
"2012-04-13 00:00:00",4.94464,8.77635e6,4.3395891264e7,497447.2825,910.0,0.0276110555556,0.0,66.0,11.5333333333,9.88325160798,1.57791348568e6,31171.01056,4.42240979,3.24615393501,4.12915757849,12853.0,7549.0,2.820743e6,6243.0,6612.0,944297.83763,194199.0,960244.0,0.0
"2012-04-15 00:00:00",4.98389,8.78885e6,4.38026616265e7,170395.4424,916.0,0.0265533076923,0.0,51.0,11.325,9.17730506455,1.57791348568e6,29175.69206,4.03081438,6.76910542585,3.98956543963,12285.0,7313.0,2.835991e6,5919.0,6550.0,1.32979584177e6,86481.0,431013.0,0.0
"2012-04-17 00:00:00",5.02207,8.8026e6,4.4207273382e7,167777.577,923.0,0.0293771971831,0.0,45.0,9.21666666667,11.1382676852,1.57791348568e6,35691.85149,7.52707743,3.2465256276,4.27242656093,14357.0,8354.0,2.852191e6,6827.0,7116.0,1.16125157938e6,218911.0,1.099386e6,0.0
